mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
240.0,240.0,42.0,84.0,0.5,23.0,47.0,0.489,18.0,24.0,0.75,6.0,42.0,48.0,24.0,4.0,7.0,15.0,17.0,125.0,,0.661,0.637,0.56,0.286,15.0,80.8,52.2,57.1,3.9,12.7,13.7,100.0,122.8,108.1,,,11.0,22.0,0.7,6.0,12.0,0.667,7.0,10.0,1.0,2.0,12.0,12.0,12.0,1.0,4.0,6.0,5.0,35.0,18.0,0.87,0.9,1.0,0.6,19.6,59.1,33.4,50.0,3.2,28.5,100.0,35.5,149.0,115.0,DAL,125,0,1,240.0,240.0,42.0,92.0,0.457,14.0,37.0,0.378,12.0,20.0,0.6,10.0,34.0,44.0,22.0,9.0,4.0,12.0,22.0,110.0,,0.546,0.533,0.402,0.217,19.2,85.0,47.8,52.4,8.8,10.8,10.6,100.0,108.1,122.8,,,12.0,20.0,0.706,5.0,10.0,0.5,7.0,9.0,0.778,2.0,7.0,9.0,9.0,3.0,2.0,6.0,6.0,30.0,4.0,0.8,0.794,1.0,0.5,6.4,24.8,13.8,41.0,4.0,7.6,27.3,67.2,168.0,131.0,MEM,110,1,2024,2023-10-30,True
240.0,240.0,42.0,92.0,0.457,14.0,37.0,0.378,12.0,20.0,0.6,10.0,34.0,44.0,22.0,9.0,4.0,12.0,22.0,110.0,,0.546,0.533,0.402,0.217,19.2,85.0,47.8,52.4,8.8,10.8,10.6,100.0,108.1,122.8,,,12.0,20.0,0.706,5.0,10.0,0.5,7.0,9.0,0.778,2.0,7.0,9.0,9.0,3.0,2.0,6.0,6.0,30.0,4.0,0.8,0.794,1.0,0.5,6.4,24.8,13.8,41.0,4.0,7.6,27.3,67.2,168.0,131.0,MEM,110,1,0,240.0,240.0,42.0,84.0,0.5,23.0,47.0,0.489,18.0,24.0,0.75,6.0,42.0,48.0,24.0,4.0,7.0,15.0,17.0,125.0,,0.661,0.637,0.56,0.286,15.0,80.8,52.2,57.1,3.9,12.7,13.7,100.0,122.8,108.1,,,11.0,22.0,0.7,6.0,12.0,0.667,7.0,10.0,1.0,2.0,12.0,12.0,12.0,1.0,4.0,6.0,5.0,35.0,18.0,0.87,0.9,1.0,0.6,19.6,59.1,33.4,50.0,3.2,28.5,100.0,35.5,149.0,115.0,DAL,125,0,2024,2023-10-30,False
240.0,240.0,42.0,98.0,0.429,11.0,37.0,0.297,7.0,15.0,0.467,17.0,34.0,51.0,30.0,6.0,2.0,12.0,21.0,102.0,,0.488,0.485,0.378,0.153,32.1,82.9,54.3,71.4,6.2,3.6,10.3,100.0,105.8,114.1,,,10.0,24.0,0.909,5.0,13.0,0.667,3.0,4.0,1.0,5.0,10.0,14.0,8.0,3.0,1.0,5.0,4.0,27.0,3.0,0.893,0.909,1.0,2.0,12.0,40.2,22.8,42.5,8.2,2.9,30.6,29.4,144.0,119.0,UTA,102,0,1,240.0,240.0,47.0,84.0,0.56,9.0,28.0,0.321,7.0,17.0,0.412,7.0,36.0,43.0,32.0,4.0,8.0,12.0,14.0,110.0,,0.601,0.613,0.333,0.202,17.1,67.9,45.7,68.1,4.1,13.1,11.6,100.0,114.1,105.8,,,12.0,19.0,1.0,3.0,7.0,0.5,2.0,5.0,0.667,3.0,9.0,10.0,14.0,2.0,2.0,3.0,4.0,27.0,13.0,0.904,1.0,0.8,1.5,10.6,29.1,16.4,48.9,7.8,5.2,28.6,29.8,188.0,110.0,DEN,110,1,2024,2023-10-30,False
240.0,240.0,47.0,84.0,0.56,9.0,28.0,0.321,7.0,17.0,0.412,7.0,36.0,43.0,32.0,4.0,8.0,12.0,14.0,110.0,,0.601,0.613,0.333,0.202,17.1,67.9,45.7,68.1,4.1,13.1,11.6,100.0,114.1,105.8,,,12.0,19.0,1.0,3.0,7.0,0.5,2.0,5.0,0.667,3.0,9.0,10.0,14.0,2.0,2.0,3.0,4.0,27.0,13.0,0.904,1.0,0.8,1.5,10.6,29.1,16.4,48.9,7.8,5.2,28.6,29.8,188.0,110.0,DEN,110,1,0,240.0,240.0,42.0,98.0,0.429,11.0,37.0,0.297,7.0,15.0,0.467,17.0,34.0,51.0,30.0,6.0,2.0,12.0,21.0,102.0,,0.488,0.485,0.378,0.153,32.1,82.9,54.3,71.4,6.2,3.6,10.3,100.0,105.8,114.1,,,10.0,24.0,0.909,5.0,13.0,0.667,3.0,4.0,1.0,5.0,10.0,14.0,8.0,3.0,1.0,5.0,4.0,27.0,3.0,0.893,0.909,1.0,2.0,12.0,40.2,22.8,42.5,8.2,2.9,30.6,29.4,144.0,119.0,UTA,102,0,2024,2023-10-30,True
240.0,240.0,37.0,77.0,0.481,12.0,39.0,0.308,22.0,26.0,0.846,7.0,39.0,46.0,18.0,6.0,11.0,13.0,22.0,108.0,,0.611,0.558,0.506,0.338,18.9,69.6,49.5,48.6,6.4,19.6,12.8,100.0,114.4,110.1,,,13.0,22.0,0.75,5.0,9.0,0.667,9.0,10.0,1.0,3.0,11.0,11.0,5.0,2.0,4.0,4.0,5.0,34.0,13.0,1.0,1.0,1.0,0.667,16.3,24.4,14.7,32.5,3.7,10.7,42.9,35.1,150.0,119.0,BOS,108,0,1,240.0,240.0,36.0,97.0,0.371,18.0,41.0,0.439,14.0,26.0,0.538,17.0,30.0,47.0,24.0,9.0,0.0,9.0,22.0,104.0,,0.48,0.464,0.423,0.268,30.4,81.1,50.5,66.7,9.5,0.0,7.7,100.0,110.1,114.4,,,8.0,22.0,0.75,5.0,8.0,0.714,6.0,7.0,0.857,5.0,7.0,11.0,7.0,3.0,0.0,2.0,5.0,24.0,6.0,0.88,0.864,1.0,0.545,16.7,28.9,16.7,34.1,4.7,0.0,17.0,29.4,157.0,122.0,NYK,104,1,2024,2023-10-25,True
240.0,240.0,36.0,97.0,0.371,18.0,41.0,0.439,14.0,26.0,0.538,17.0,30.0,47.0,24.0,9.0,0.0,9.0,22.0,104.0,,0.48,0.464,0.423,0.268,30.4,81.1,50.5,66.7,9.5,0.0,7.7,100.0,110.1,114.4,,,8.0,22.0,0.75,5.0,8.0,0.714,6.0,7.0,0.857,5.0,7.0,11.0,7.0,3.0,0.0,2.0,5.0,24.0,6.0,0.88,0.864,1.0,0.545,16.7,28.9,16.7,34.1,4.7,0.0,17.0,29.4,157.0,122.0,NYK,104,1,0,240.0,240.0,37.0,77.0,0.481,12.0,39.0,0.308,22.0,26.0,0.846,7.0,39.0,46.0,18.0,6.0,11.0,13.0,22.0,108.0,,0.611,0.558,0.506,0.338,18.9,69.6,49.5,48.6,6.4,19.6,12.8,100.0,114.4,110.1,,,13.0,22.0,0.75,5.0,9.0,0.667,9.0,10.0,1.0,3.0,11.0,11.0,5.0,2.0,4.0,4.0,5.0,34.0,13.0,1.0,1.0,1.0,0.667,16.3,24.4,14.7,32.5,3.7,10.7,42.9,35.1,150.0,119.0,BOS,108,0,2024,2023-10-25,False
240.0,240.0,33.0,90.0,0.367,7.0,37.0,0.189,14.0,18.0,0.778,16.0,43.0,59.0,19.0,7.0,3.0,18.0,17.0,87.0,,0.444,0.406,0.411,0.2,29.1,91.5,57.8,57.6,7.0,5.6,15.5,100.0,87.2,96.2,,,7.0,16.0,1.0,1.0,6.0,1.0,5.0,6.0,1.0,10.0,12.0,15.0,5.0,2.0,2.0,8.0,4.0,18.0,10.0,1.5,1.5,1.0,4.0,30.1,67.8,31.3,80.3,10.6,6.1,33.5,29.3,284.0,101.0,NYK,87,0,1,240.0,240.0,40.0,87.0,0.46,9.0,33.0,0.273,7.0,16.0,0.438,4.0,39.0,43.0,20.0,8.0,5.0,13.0,22.0,96.0,,0.51,0.511,0.379,0.184,8.5,70.9,42.2,50.0,8.0,9.4,12.1,100.0,96.2,87.2,,,12.0,17.0,0.706,3.0,8.0,1.0,3.0,4.0,1.0,2.0,5.0,7.0,7.0,4.0,3.0,5.0,5.0,26.0,18.0,0.833,0.833,1.0,0.571,6.4,70.8,38.2,33.8,6.5,9.9,33.7,33.4,132.0,94.0,NOP,96,1,2024,2023-10-28,False
240.0,240.0,40.0,87.0,0.46,9.0,33.0,0.273,7.0,16.0,0.438,4.0,39.0,43.0,20.0,8.0,5.0,13.0,22.0,96.0,,0.51,0.511,0.379,0.184,8.5,70.9,42.2,50.0,8.0,9.4,12.1,100.0,96.2,87.2,,,12.0,17.0,0.706,3.0,8.0,1.0,3.0,4.0,1.0,2.0,5.0,7.0,7.0,4.0,3.0,5.0,5.0,26.0,18.0,0.833,0.833,1.0,0.571,6.4,70.8,38.2,33.8,6.5,9.9,33.7,33.4,132.0,94.0,NOP,96,1,0,240.0,240.0,33.0,90.0,0.367,7.0,37.0,0.189,14.0,18.0,0.778,16.0,43.0,59.0,19.0,7.0,3.0,18.0,17.0,87.0,,0.444,0.406,0.411,0.2,29.1,91.5,57.8,57.6,7.0,5.6,15.5,100.0,87.2,96.2,,,7.0,16.0,1.0,1.0,6.0,1.0,5.0,6.0,1.0,10.0,12.0,15.0,5.0,2.0,2.0,8.0,4.0,18.0,10.0,1.5,1.5,1.0,4.0,30.1,67.8,31.3,80.3,10.6,6.1,33.5,29.3,284.0,101.0,NYK,87,0,2024,2023-10-28,True
240.0,240.0,36.0,94.0,0.383,7.0,31.0,0.226,19.0,22.0,0.864,14.0,28.0,42.0,19.0,10.0,9.0,15.0,26.0,98.0,,0.473,0.42,0.33,0.234,25.9,71.8,45.2,52.8,9.9,16.7,12.6,100.0,97.0,124.7,,,7.0,16.0,0.667,2.0,6.0,0.5,6.0,7.0,1.0,3.0,7.0,9.0,5.0,4.0,2.0,4.0,5.0,20.0,5.0,0.773,0.667,1.0,0.667,10.9,41.8,22.5,40.4,8.2,6.9,36.4,30.6,140.0,135.0,POR,98,0,1,240.0,240.0,40.0,82.0,0.488,11.0,28.0,0.393,35.0,40.0,0.875,11.0,40.0,51.0,28.0,10.0,17.0,15.0,20.0,126.0,,0.633,0.555,0.341,0.488,28.2,74.1,54.8,70.0,9.9,27.0,13.1,100.0,124.7,97.0,,,12.0,22.0,1.0,4.0,8.0,1.0,10.0,12.0,1.0,5.0,10.0,15.0,8.0,2.0,6.0,3.0,4.0,35.0,31.0,1.064,1.5,1.0,2.0,20.9,33.1,26.3,55.9,4.6,49.7,33.3,43.1,165.0,111.0,PHI,126,1,2024,2023-10-29,False
240.0,240.0,40.0,82.0,0.488,11.0,28.0,0.393,35.0,40.0,0.875,11.0,40.0,51.0,28.0,10.0,17.0,15.0,20.0,126.0,,0.633,0.555,0.341,0.488,28.2,74.1,54.8,70.0,9.9,27.0,13.1,100.0,124.7,97.0,,,12.0,22.0,1.0,4.0,8.0,1.0,10.0,12.0,1.0,5.0,10.0,15.0,8.0,2.0,6.0,3.0,4.0,35.0,31.0,1.064,1.5,1.0,2.0,20.9,33.1,26.3,55.9,4.6,49.7,33.3,43.1,165.0,111.0,PHI,126,1,0,240.0,240.0,36.0,94.0,0.383,7.0,31.0,0.226,19.0,22.0,0.864,14.0,28.0,42.0,19.0,10.0,9.0,15.0,26.0,98.0,,0.473,0.42,0.33,0.234,25.9,71.8,45.2,52.8,9.9,16.7,12.6,100.0,97.0,124.7,,,7.0,16.0,0.667,2.0,6.0,0.5,6.0,7.0,1.0,3.0,7.0,9.0,5.0,4.0,2.0,4.0,5.0,20.0,5.0,0.773,0.667,1.0,0.667,10.9,41.8,22.5,40.4,8.2,6.9,36.4,30.6,140.0,135.0,POR,98,0,2024,2023-10-29,True
240.0,240.0,38.0,86.0,0.442,13.0,34.0,0.382,20.0,25.0,0.8,12.0,36.0,48.0,18.0,9.0,1.0,14.0,17.0,109.0,,0.562,0.517,0.395,0.291,27.3,72.0,51.1,47.4,9.4,1.9,12.6,100.0,114.1,95.3,,,7.0,16.0,1.0,3.0,6.0,0.6,7.0,10.0,1.0,4.0,7.0,10.0,6.0,2.0,1.0,5.0,3.0,19.0,21.0,1.0,1.0,1.0,0.714,38.5,44.0,23.4,55.2,4.6,3.9,25.0,29.8,161.0,107.0,NYK,109,0,1,240.0,240.0,36.0,92.0,0.391,10.0,38.0,0.263,9.0,12.0,0.75,14.0,32.0,46.0,19.0,6.0,6.0,15.0,19.0,91.0,,0.468,0.446,0.413,0.13,28.0,72.7,48.9,52.8,6.3,11.5,13.4,100.0,95.3,114.1,,,11.0,20.0,1.0,3.0,9.0,0.5,4.0,4.0,1.0,4.0,8.0,12.0,5.0,3.0,2.0,3.0,3.0,26.0,2.0,1.064,1.0,1.0,2.0,13.2,100.0,57.8,28.3,5.2,9.8,51.5,35.3,200.0,121.0,CLE,91,1,2024,2023-10-31,True
240.0,240.0,36.0,92.0,0.391,10.0,38.0,0.263,9.0,12.0,0.75,14.0,32.0,46.0,19.0,6.0,6.0,15.0,19.0,91.0,,0.468,0.446,0.413,0.13,28.0,72.7,48.9,52.8,6.3,11.5,13.4,100.0,95.3,114.1,,,11.0,20.0,1.0,3.0,9.0,0.5,4.0,4.0,1.0,4.0,8.0,12.0,5.0,3.0,2.0,3.0,3.0,26.0,2.0,1.064,1.0,1.0,2.0,13.2,100.0,57.8,28.3,5.2,9.8,51.5,35.3,200.0,121.0,CLE,91,1,0,240.0,240.0,38.0,86.0,0.442,13.0,34.0,0.382,20.0,25.0,0.8,12.0,36.0,48.0,18.0,9.0,1.0,14.0,17.0,109.0,,0.562,0.517,0.395,0.291,27.3,72.0,51.1,47.4,9.4,1.9,12.6,100.0,114.1,95.3,,,7.0,16.0,1.0,3.0,6.0,0.6,7.0,10.0,1.0,4.0,7.0,10.0,6.0,2.0,1.0,5.0,3.0,19.0,21.0,1.0,1.0,1.0,0.714,38.5,44.0,23.4,55.2,4.6,3.9,25.0,29.8,161.0,107.0,NYK,109,0,2024,2023-10-31,False
240.0,240.0,38.0,89.0,0.427,16.0,33.0,0.485,19.0,23.0,0.826,11.0,34.0,45.0,24.0,8.0,6.0,12.0,16.0,111.0,,0.56,0.517,0.371,0.258,22.0,68.0,45.0,63.2,8.1,10.7,10.8,100.0,111.7,119.8,,,10.0,23.0,0.714,5.0,12.0,0.75,8.0,9.0,1.0,3.0,7.0,9.0,6.0,3.0,2.0,3.0,3.0,28.0,13.0,0.929,0.929,1.0,0.818,9.4,32.7,21.0,27.4,12.3,6.6,50.0,37.0,167.0,128.0,MIA,111,0,1,240.0,240.0,45.0,95.0,0.474,16.0,39.0,0.41,13.0,19.0,0.684,16.0,39.0,55.0,20.0,7.0,6.0,15.0,19.0,119.0,,0.576,0.558,0.411,0.2,32.0,78.0,55.0,44.4,7.0,10.7,12.7,100.0,119.8,111.7,,,11.0,22.0,1.0,5.0,10.0,1.0,5.0,6.0,1.0,3.0,8.0,10.0,7.0,3.0,3.0,4.0,6.0,28.0,13.0,1.5,1.5,1.0,0.4,20.5,27.3,19.5,25.8,4.8,7.1,50.0,33.5,281.0,122.0,BOS,119,1,2024,2023-10-27,False
240.0,240.0,45.0,95.0,0.474,16.0,39.0,0.41,13.0,19.0,0.684,16.0,39.0,55.0,20.0,7.0,6.0,15.0,19.0,119.0,,0.576,0.558,0.411,0.2,32.0,78.0,55.0,44.4,7.0,10.7,12.7,100.0,119.8,111.7,,,11.0,22.0,1.0,5.0,10.0,1.0,5.0,6.0,1.0,3.0,8.0,10.0,7.0,3.0,3.0,4.0,6.0,28.0,13.0,1.5,1.5,1.0,0.4,20.5,27.3,19.5,25.8,4.8,7.1,50.0,33.5,281.0,122.0,BOS,119,1,0,240.0,240.0,38.0,89.0,0.427,16.0,33.0,0.485,19.0,23.0,0.826,11.0,34.0,45.0,24.0,8.0,6.0,12.0,16.0,111.0,,0.56,0.517,0.371,0.258,22.0,68.0,45.0,63.2,8.1,10.7,10.8,100.0,111.7,119.8,,,10.0,23.0,0.714,5.0,12.0,0.75,8.0,9.0,1.0,3.0,7.0,9.0,6.0,3.0,2.0,3.0,3.0,28.0,13.0,0.929,0.929,1.0,0.818,9.4,32.7,21.0,27.4,12.3,6.6,50.0,37.0,167.0,128.0,MIA,111,0,2024,2023-10-27,True
240.0,240.0,41.0,88.0,0.466,14.0,37.0,0.378,12.0,18.0,0.667,6.0,34.0,40.0,27.0,11.0,10.0,17.0,18.0,108.0,,0.563,0.545,0.42,0.205,14.6,72.3,45.5,65.9,10.7,19.2,15.1,100.0,105.2,101.3,,,8.0,17.0,0.75,4.0,9.0,0.667,5.0,6.0,1.0,3.0,12.0,13.0,7.0,5.0,3.0,9.0,4.0,22.0,8.0,0.922,1.0,0.75,0.5,10.0,42.5,24.6,52.1,6.7,15.3,35.1,31.2,134.0,113.0,DEN,108,0,1,240.0,240.0,37.0,85.0,0.435,10.0,33.0,0.303,20.0,24.0,0.833,13.0,35.0,48.0,22.0,13.0,7.0,20.0,23.0,104.0,,0.544,0.494,0.388,0.282,27.7,85.4,54.5,59.5,12.7,13.7,17.3,100.0,101.3,105.2,,,9.0,17.0,0.692,3.0,10.0,1.0,6.0,6.0,1.0,3.0,7.0,9.0,5.0,5.0,3.0,5.0,5.0,21.0,6.0,0.773,0.833,0.667,0.667,19.0,28.8,17.3,29.8,7.6,9.9,34.0,33.9,156.0,113.0,MEM,104,1,2024,2023-10-27,True
240.0,240.0,37.0,85.0,0.435,10.0,33.0,0.303,20.0,24.0,0.833,13.0,35.0,48.0,22.0,13.0,7.0,20.0,23.0,104.0,,0.544,0.494,0.388,0.282,27.7,85.4,54.5,59.5,12.7,13.7,17.3,100.0,101.3,105.2,,,9.0,17.0,0.692,3.0,10.0,1.0,6.0,6.0,1.0,3.0,7.0,9.0,5.0,5.0,3.0,5.0,5.0,21.0,6.0,0.773,0.833,0.667,0.667,19.0,28.8,17.3,29.8,7.6,9.9,34.0,33.9,156.0,113.0,MEM,104,1,0,240.0,240.0,41.0,88.0,0.466,14.0,37.0,0.378,12.0,18.0,0.667,6.0,34.0,40.0,27.0,11.0,10.0,17.0,18.0,108.0,,0.563,0.545,0.42,0.205,14.6,72.3,45.5,65.9,10.7,19.2,15.1,100.0,105.2,101.3,,,8.0,17.0,0.75,4.0,9.0,0.667,5.0,6.0,1.0,3.0,12.0,13.0,7.0,5.0,3.0,9.0,4.0,22.0,8.0,0.922,1.0,0.75,0.5,10.0,42.5,24.6,52.1,6.7,15.3,35.1,31.2,134.0,113.0,DEN,108,0,2024,2023-10-27,False
240.0,240.0,47.0,93.0,0.505,15.0,37.0,0.405,18.0,22.0,0.818,13.0,33.0,46.0,32.0,15.0,2.0,17.0,17.0,127.0,,0.618,0.586,0.398,0.237,32.5,73.3,54.1,68.1,14.5,4.8,14.2,100.0,123.1,106.6,,,7.0,14.0,0.667,4.0,8.0,1.0,7.0,9.0,1.0,4.0,10.0,12.0,11.0,4.0,1.0,3.0,4.0,20.0,26.0,1.0,1.0,1.0,1.0,37.1,46.3,34.9,41.7,14.5,4.4,66.7,35.7,232.0,118.0,ATL,127,0,1,240.0,240.0,39.0,86.0,0.453,16.0,44.0,0.364,16.0,20.0,0.8,12.0,27.0,39.0,22.0,10.0,3.0,23.0,22.0,110.0,,0.58,0.547,0.512,0.233,26.7,67.5,45.9,56.4,9.7,5.4,19.5,100.0,106.6,123.1,,,9.0,14.0,1.0,4.0,10.0,1.0,8.0,10.0,1.0,5.0,6.0,11.0,5.0,2.0,2.0,6.0,4.0,26.0,14.0,1.434,1.5,1.0,0.714,18.1,54.4,34.1,39.0,7.0,5.8,75.0,37.8,279.0,133.0,MIL,110,1,2024,2023-10-29,True
240.0,240.0,39.0,86.0,0.453,16.0,44.0,0.364,16.0,20.0,0.8,12.0,27.0,39.0,22.0,10.0,3.0,23.0,22.0,110.0,,0.58,0.547,0.512,0.233,26.7,67.5,45.9,56.4,9.7,5.4,19.5,100.0,106.6,123.1,,,9.0,14.0,1.0,4.0,10.0,1.0,8.0,10.0,1.0,5.0,6.0,11.0,5.0,2.0,2.0,6.0,4.0,26.0,14.0,1.434,1.5,1.0,0.714,18.1,54.4,34.1,39.0,7.0,5.8,75.0,37.8,279.0,133.0,MIL,110,1,0,240.0,240.0,47.0,93.0,0.505,15.0,37.0,0.405,18.0,22.0,0.818,13.0,33.0,46.0,32.0,15.0,2.0,17.0,17.0,127.0,,0.618,0.586,0.398,0.237,32.5,73.3,54.1,68.1,14.5,4.8,14.2,100.0,123.1,106.6,,,7.0,14.0,0.667,4.0,8.0,1.0,7.0,9.0,1.0,4.0,10.0,12.0,11.0,4.0,1.0,3.0,4.0,20.0,26.0,1.0,1.0,1.0,1.0,37.1,46.3,34.9,41.7,14.5,4.4,66.7,35.7,232.0,118.0,ATL,127,0,2024,2023-10-29,False
265.0,265.0,39.0,84.0,0.464,9.0,36.0,0.25,16.0,25.0,0.64,8.0,45.0,53.0,25.0,5.0,2.0,21.0,29.0,103.0,,0.542,0.518,0.429,0.298,17.8,75.0,50.5,64.1,4.6,3.3,18.1,100.0,95.3,96.3,,,9.0,15.0,0.8,3.0,10.0,0.5,4.0,5.0,1.0,2.0,9.0,10.0,10.0,2.0,2.0,7.0,6.0,22.0,28.0,0.806,0.8,1.0,1.25,10.4,28.2,20.1,51.6,3.5,4.6,37.5,27.0,140.0,105.0,TOR,103,0,1,265.0,265.0,37.0,99.0,0.374,8.0,39.0,0.205,22.0,28.0,0.786,15.0,37.0,52.0,18.0,10.0,5.0,16.0,22.0,104.0,,0.467,0.414,0.394,0.283,25.0,82.2,49.5,48.6,9.3,10.4,12.6,100.0,96.3,95.3,,,11.0,22.0,0.556,2.0,9.0,0.4,10.0,14.0,1.0,6.0,9.0,13.0,8.0,4.0,1.0,3.0,5.0,33.0,29.0,0.658,0.667,1.0,0.636,16.7,26.7,20.7,34.5,7.4,4.6,33.3,30.4,151.0,103.0,CHI,104,1,2024,2023-10-27,False
265.0,265.0,37.0,99.0,0.374,8.0,39.0,0.205,22.0,28.0,0.786,15.0,37.0,52.0,18.0,10.0,5.0,16.0,22.0,104.0,,0.467,0.414,0.394,0.283,25.0,82.2,49.5,48.6,9.3,10.4,12.6,100.0,96.3,95.3,,,11.0,22.0,0.556,2.0,9.0,0.4,10.0,14.0,1.0,6.0,9.0,13.0,8.0,4.0,1.0,3.0,5.0,33.0,29.0,0.658,0.667,1.0,0.636,16.7,26.7,20.7,34.5,7.4,4.6,33.3,30.4,151.0,103.0,CHI,104,1,0,265.0,265.0,39.0,84.0,0.464,9.0,36.0,0.25,16.0,25.0,0.64,8.0,45.0,53.0,25.0,5.0,2.0,21.0,29.0,103.0,,0.542,0.518,0.429,0.298,17.8,75.0,50.5,64.1,4.6,3.3,18.1,100.0,95.3,96.3,,,9.0,15.0,0.8,3.0,10.0,0.5,4.0,5.0,1.0,2.0,9.0,10.0,10.0,2.0,2.0,7.0,6.0,22.0,28.0,0.806,0.8,1.0,1.25,10.4,28.2,20.1,51.6,3.5,4.6,37.5,27.0,140.0,105.0,TOR,103,0,2024,2023-10-27,True
265.0,265.0,52.0,100.0,0.52,8.0,32.0,0.25,10.0,20.0,0.5,11.0,32.0,43.0,30.0,7.0,2.0,18.0,26.0,122.0,,0.561,0.56,0.32,0.2,26.2,72.7,50.0,57.7,6.3,3.8,14.2,100.0,110.0,113.6,,,11.0,20.0,1.0,2.0,10.0,0.5,2.0,6.0,1.0,6.0,8.0,14.0,12.0,3.0,1.0,6.0,6.0,25.0,4.0,1.025,1.0,1.0,0.5,18.6,33.3,21.2,35.6,10.3,8.0,50.0,27.3,212.0,121.0,HOU,122,0,1,265.0,265.0,46.0,94.0,0.489,13.0,42.0,0.31,21.0,28.0,0.75,12.0,31.0,43.0,32.0,11.0,4.0,18.0,17.0,126.0,,0.593,0.559,0.447,0.298,27.3,73.8,50.0,69.6,9.9,5.9,14.5,100.0,113.6,110.0,,,8.0,19.0,0.714,4.0,7.0,1.0,8.0,11.0,1.0,5.0,7.0,12.0,8.0,4.0,3.0,4.0,5.0,25.0,14.0,1.0,1.0,0.857,0.846,19.4,33.9,24.8,48.6,4.9,7.5,30.0,36.5,223.0,119.0,SAS,126,1,2024,2023-10-27,False
265.0,265.0,46.0,94.0,0.489,13.0,42.0,0.31,21.0,28.0,0.75,12.0,31.0,43.0,32.0,11.0,4.0,18.0,17.0,126.0,,0.593,0.559,0.447,0.298,27.3,73.8,50.0,69.6,9.9,5.9,14.5,100.0,113.6,110.0,,,8.0,19.0,0.714,4.0,7.0,1.0,8.0,11.0,1.0,5.0,7.0,12.0,8.0,4.0,3.0,4.0,5.0,25.0,14.0,1.0,1.0,0.857,0.846,19.4,33.9,24.8,48.6,4.9,7.5,30.0,36.5,223.0,119.0,SAS,126,1,0,265.0,265.0,52.0,100.0,0.52,8.0,32.0,0.25,10.0,20.0,0.5,11.0,32.0,43.0,30.0,7.0,2.0,18.0,26.0,122.0,,0.561,0.56,0.32,0.2,26.2,72.7,50.0,57.7,6.3,3.8,14.2,100.0,110.0,113.6,,,11.0,20.0,1.0,2.0,10.0,0.5,2.0,6.0,1.0,6.0,8.0,14.0,12.0,3.0,1.0,6.0,6.0,25.0,4.0,1.025,1.0,1.0,0.5,18.6,33.3,21.2,35.6,10.3,8.0,50.0,27.3,212.0,121.0,HOU,122,0,2024,2023-10-27,True
